"business_id","stars","averageworkingtime","totalworkingtime","days"
"IhbvQcaLJh80JhJA-OPv1w",3.5,10.8571428571429,76,7
"NoF90rswXBHESSyDaWeKKA",4.5,13.3571428571429,93.5,7
"zMWt63bBkqRQ6c1B40q4og",3,NA,NA,NA
"izJvc_MNAo7yngMEC03Mwg",4.5,9.58333333333333,57.5,6
"tRDUpJ46BIe-lOmqa_phlQ",2,NA,NA,NA
"STWeDYptg4-GOce1lW9W5Q",2,NA,NA,NA
"CqNRlHAz0LIVobHR4tYqnw",4,NA,NA,NA
"j3IBjxYKwh__BhA25KDeZw",4.5,NA,NA,NA
"rv8g9vf8z-J1aXhRlzjTnw",5,NA,NA,NA
"V0H4g1WP8dCAOHeoegunZQ",3.5,12,60,5
"Hdnx6cZBo0JfZopnQDWVYg",4,4.75,28.5,6
"R5SvHm0lJf3hlI9R-TTyAQ",3.5,10.1666666666667,61,6
"wXNHLkDkh0HKGJeYVnpafQ",4,14,84,6
"ajYmOIDZUd2SZjuju3lXzw",3.5,7.33333333333333,44,6
"jUatA3vF7cOA45mVxDIuWA",4,7.5,52.5,7
"Cucj08aCIWy9R2tjNcOx8w",4,NA,NA,NA
"LEDaU-rvNk9oBLH6oUcoqg",2.5,NA,NA,NA
"td4tiWnfeVoxIClWjZmYAA",2,15,105,7
"-7H-oXvCxJzuT42ky6Db0g",3.5,15.1428571428571,106,7
"OPcGFLP_mRt9yvgP3ALXOQ",4.5,12.7142857142857,89,7
"ylLChdh7Oyx3SW8SxOTlbA",4.5,11.1428571428571,78,7
"OEMTOWaemuov7TFD1sW3lw",4.5,10.3333333333333,62,6
"zRN6HzfkPS1REtGiZ60Pvg",3.5,12,84,7
"LqEZNMIsJOWUWSxdHHCBig",4,12,84,7
"a-YTE0oKRdIq8GdQ97X-_Q",3.5,NA,NA,NA
"0aLecdrpq178SOb2FdL8Ig",5,9.66666666666667,58,6
"PY3lJxwLx5FzdjzDj6WTGA",4.5,11.1428571428571,78,7
"8fKTbPc5OTcahMAuJD9E1A",5,NA,NA,NA
"ZlJOw8MATVLyQoRcLKKwrg",3.5,13.5714285714286,95,7
"vie0RmEbY8qqLjTgt0Uweg",4.5,6.4,32,5
"dUeEAGxEwMv1Tafj6yr1BA",5,10.5714285714286,74,7
"Z1etKi_kBsMr3oGolRrGaA",4.5,NA,NA,NA
"5fyROfD0I6Xd0pTqoOcL2A",3.5,14.5714285714286,102,7
"E3mP15gcpSBys8PGeJsuvQ",4,5,25,5
"mBycrsguRPhI0xtFBzsz_w",4.5,11.7,58.5,5
"UvfBeHic40rwnxFBvfAP5A",2,NA,NA,NA
"7O_mNtg37-1sMvQ5xmA8Dw",4.5,12.3333333333333,74,6
"3nDxqHvf7L5AdEAAeMaQAg",2,16.5,115.5,7
"D6vRifMTw7hxUZCpNHknsw",4.5,6.9,34.5,5
"W0wraOfAWQj46ehDjCTeHw",3,NA,NA,NA
"7ds1oR4-B1o7YduD_gfkZw",2,NA,NA,NA
"x9ABq0u2quurwRYlVDydVg",3,10.4285714285714,73,7
"0lpT5sj09vUfDp5zUBwjIw",4.5,11.4285714285714,80,7
"FX5hsECTZF4n-vZPRVSXHg",3.5,6,36,6
"ErcqmJQObybA8bA31xu1BA",5,9,63,7
"t_EiW3FlMnFTHyoeVU79xg",3,NA,NA,NA
"F9IJ3EddoyW89O0DFikPTQ",4,NA,NA,NA
"nZDIrGshkfLZf6ImQtAasQ",3.5,13.2857142857143,93,7
"gzglb8NszrEtF1pWSrvjtg",4,12.2857142857143,86,7
"hqAmmu4_vMGFSZwGauMAUg",5,9.28571428571429,65,7
"-Enu_Cc8lJ-yVcRvatf0hw",4,NA,NA,NA
"lDp4MbyQEj4-5kSM-4zRFA",3.5,8.16666666666667,49,6
"iP4-v0vRyH673S0lnQYe0Q",4,NA,NA,NA
"v61dL5IvtgMwYBDNopvPYw",3,NA,NA,NA
"6RbCJLiwNYwS6ab9vzD_zg",4.5,10.2857142857143,72,7
"6eBYh0NQ80cCAmC4ajlKuQ",4,8,56,7
"-RxzvvyKBOPOzeTvagqEfg",2.5,17,119,7
"w-YZ755_a3SswPSeUwCdSg",3.5,11.2857142857143,79,7
"0It4d0eFPJ5UnQqe6g2Z3w",2.5,NA,NA,NA
"Vk8ee8nXG4_x6Q1FtgVaGg",4.5,9.83333333333333,59,6
"-InU2nAbC9AuS-Um2Cowgw",4,11.2857142857143,79,7
"qpjEu9iBBzIrBGCD-6ENMg",4,9.28571428571429,65,7
"GAmd3nHx5TInVN26PLZj7g",3.5,10.8333333333333,65,6
"K-KiGFq11yKJw6EJC9biaQ",4,11.2857142857143,79,7
"Zo3fwmOUaDpKvUhLNp9erA",3.5,8.28571428571429,58,7
"kL5LI_GYZJkkP73wl0Qtlw",2.5,12.7142857142857,89,7
"qAVoausNrMEByp2cFt8EaA",4,NA,NA,NA
"I94IGseS7WnW2ChK0x9BZg",4.5,7.83333333333333,47,6
"Rwg1NJ5r2bywahYq44bB9A",4.5,6,30,5
"1GaooxqCWHzulI2Ub3CXEw",3.5,12.1428571428571,85,7
"yiX5VCEFhO7MXlmbUPwr8Q",3.5,15.5,93,6
"j2do6crDCVPK7QHKa-XjZw",4,11.7857142857143,82.5,7
"2jqUYcKMYZXnpxNTkORJgQ",4.5,6.64285714285714,46.5,7
"HJ5XgFiNjz4arYS3n27_jA",3.5,11.4285714285714,80,7
"80544c9_y63PfEi9DgjtoA",2,NA,NA,NA
"ehaoreB8IzKY8KvRGqxcUA",3.5,15.4285714285714,108,7
"jDqaz1jKdeWk_fTVCzc1Pg",4,8,56,7
"zuEJKjSkX-4qw8MlEcI0Xg",3,10,50,5
"xmFmwqaYA0hl-7ibEibuxw",3.5,NA,NA,NA
"wNnPxpAOCBk2N1KTJ2PDCw",3,9.66666666666667,58,6
"rJHMVTCjCHXfZ7AboUL5Qg",3,NA,NA,NA
"vHs8vZkPdY19TVQBlfxzoQ",4,10.6666666666667,64,6
"XT16NlJ97M6pFKtN_SOQKQ",2,NA,NA,NA
"VTdnlbOkEKWSsu_pzhInTA",5,9.66666666666667,58,6
"QqGMtc24VdCzYAajw1g4bA",4,8,56,7
"ejaUQ1hYo7Q7xCL1HdPINw",3.5,11.5,80.5,7
"0Ge4hEQ8HYnrkfm8UHj2BQ",4,NA,NA,NA
"pSAoDrxX7Q5VRe-7gpDpOw",4,8.75,52.5,6
"GiKgsenJg25-2qBGxsg_hw",4,11.1428571428571,78,7
"j54J0Ky4ruVbN_NTJ3daFg",4,9.91666666666667,59.5,6
"SYkUrHf0AIcLyYBGBDM8FA",5,8.92857142857143,62.5,7
"vuDL_d3GYAtbvX9EJQqVog",2,NA,NA,NA
"U8s4-JWjZ7bNSlVEX9JEYw",4.5,9.16666666666667,55,6
"P3dBcZh_Hmr1wVWFZn2b-g",3.5,9.83333333333333,59,6
"W6TH029-LDmCRwuDqV0TYQ",4,15,105,7
"RA_Q__KAdk9rJqtAByUFjA",3.5,NA,NA,NA
"MwsGayIlUkXQ46mkmV3jlA",3.5,NA,NA,NA
"lTG46zyVkZOk6RAR17kqQQ",2.5,12.7142857142857,89,7
"RKVYQ00LvK0_FO6Ll7lvOg",4.5,9.42857142857143,66,7
"yauL5BpUTGukejbJskXl_g",4,NA,NA,NA
"rjntiFQT7sxfYNIhgY46rg",4,NA,NA,NA
"Yajo9-m23_0axIinbB8ygQ",3.5,10,60,6
"cqPrr2uDMLP9_cPbIiOSrA",2.5,8.42857142857143,59,7
"zKfTRI1_hGZoxk4ox8zW4A",4.5,11.1428571428571,78,7
"KTPRYqiFdLowAUEAnN7e3g",4,11.2857142857143,79,7
"MyITm7hhBUqRmz2PqlfhOw",4,11.8571428571429,83,7
"vMH7j7Hl36b0gmdFWyZXpQ",3.5,17.2857142857143,121,7
"iK_3WktnHa_YlbWdA0Axkw",3.5,5.71428571428571,40,7
"IKA-wA459qPdRh7Bgl90ow",3.5,10.6428571428571,74.5,7
"nwjIvTxJt2GpMoKzuKWIBQ",2,24,168,7
"4RJ1TwPI9rHp0Vcc_eZCiQ",5,12.8571428571429,90,7
"_KuufwYUWh0dha08LoCVnA",3,11.8571428571429,83,7
"TPGHJuQ3LBPNZMzhSCEq1A",2,12.5714285714286,88,7
"xoA1_vsxC0xD_fPgDZ2mbg",4,9,54,6
"EaJefde5yMAMKmQ_P3Kr9w",3,NA,NA,NA
"jf_N8zWp30usaMLXdJs9Jg",1.5,NA,NA,NA
"1XEFVSf5zdBFHRScvmU_zQ",5,4,24,6
"8_Dh64HYce48BGBXky520w",4.5,11.8333333333333,71,6
"f1K6hzQecl-sJFYRUHvDDQ",4,11.0714285714286,77.5,7
"xULATz2siGXOPia614mg2A",3,10,70,7
"i6x-Wf2uvx4YydJpPmaXmg",3.5,NA,NA,NA
"ulLQMYF2gGIWZg9Yhybz0w",3.5,11.2857142857143,79,7
"j65Mnw8aFJkYgkt_UR5BOw",5,10,60,6
"CsbNmQqu9dKFrgcIItevYA",3.5,12.8571428571429,90,7
"UQi4riVGsPKCW04I-BiRQA",3,NA,NA,NA
"K-SsrPH0nFExdpLrTo1X1w",4,11.2857142857143,79,7
"OizfDRfXlr8qUShdWwiCEA",4,10,70,7
"0xxW5PmeFV1MWkvDwU7XaQ",3,7.14285714285714,50,7
"uYYXLcDNQhgUIQcfauaKrw",3,8,56,7
"kT9SuRVTapbDgFGMcg1Rqg",3.5,12.5,87.5,7
"1QflFDnReuQW7CoXGL9oUA",2.5,17,119,7
"QnTguWLRKRK_reQ__8k7yw",4.5,10.1428571428571,71,7
"lROJiqgLEKjYcI07lVNqwA",4,11,77,7
"eW6HLU-M3xJOpGyKLrWxUg",4,11.7857142857143,82.5,7
"K2Kx4NNKLfR1BnXl0gUbOA",3.5,12,60,5
"Q-OwNX5j6xDvX5QRFEB9wg",2,NA,NA,NA
"xzR3J-4vpt6K4ZHr8nQLCA",3.5,9.33333333333333,56,6
"LsPfl6MSRkHwbr6LuKx87A",4,NA,NA,NA
"r_8ZJXfVrdh5P4SPt9WYKA",1.5,NA,NA,NA
"BC5MXeRMkw4jheSb-GVQBA",4.5,9,54,6
"u6XxSPpzjlniCEbLxFpkyQ",4,11.8333333333333,71,6
"But8zrzUE3-VGr5P6PLgxQ",2.5,13,91,7
"KcFfciiA1lmui6r_h5OwTg",4.5,7,35,5
"GPoF-Bubt3r289NpTGAcsw",4.5,NA,NA,NA
"c2YDEpYQ-2IqB57tN0HKbQ",3.5,6.4,32,5
"d1-X_lnO4e00Xso0LF9Zgw",1,NA,NA,NA
"0yFe_kQiynisvahzVuq6Mw",1.5,NA,NA,NA
"_XlO-uEB3ZMA19Q8Ljbipw",4.5,9,45,5
"eNsM5ezjhPQWI6XlUGrUhw",3.5,NA,NA,NA
"5p60nXyjQruKvEZix6ahVQ",3.5,13.5833333333333,81.5,6
"FLmAxYnkZtWybuOmxVgyQA",4.5,10.8333333333333,65,6
"da62X2tpj9tF0olWTigjBg",4,4.92857142857143,34.5,7
"Id4FhgQyoU5H7tb_qipP0w",4,10.4,52,5
"VqZ-L3HXJlbZGRHs2DiT7g",4.5,NA,NA,NA
"FTVZYUvQtydyO6rQbOFPTw",3.5,12.2857142857143,86,7
"-j0CbYvlwuJ3Tfx__X38gA",4.5,6.16666666666667,37,6
"KLOE0WHdbTzF0VNs802fJw",2.5,NA,NA,NA
"w2tr0PA0b3tg8pId0kjM-A",4,11.5714285714286,81,7
"YrqtAT2__95zzkuBlZQTBQ",4,12.5714285714286,88,7
"C-DGZG8ClR_dOMwYB19vMA",3.5,6,42,7
"U8L8Xso7cMpNmbFMXm2V0g",3.5,13.8571428571429,97,7
"aJy5lNyUJjAbdsMrJz3YCg",3,11.5714285714286,81,7
"i8lL-Jnwl7VjliuLakx0JA",1,NA,NA,NA
"Bg8xZT4-NsYLYd-WPIhgXw",3.5,9.57142857142857,67,7
"KLptkOv3OiNSTU4unZv9Sg",4.5,8,48,6
"l_Zevl6jj_gn_xVkYpB_QQ",4,8.16666666666667,49,6
"AgIGsyUA0aKhUGFWOsI4AQ",3,NA,NA,NA
"qThJY-H6Fo8HvfdIvwrjiw",4.5,NA,NA,NA
"ZR_UyVncA3R3pQu79MGr_A",3.5,13.4285714285714,94,7
"txJkOk-oY900paWJQVGdVw",3,9,63,7
"u1_a84WeHWa1YlreV6RZtg",4,11,77,7
"asls06FL7gbC5DMz8AMzlA",4.5,12.8571428571429,90,7
"NC4_GCUAB9fuvhWgl8bu5Q",4,11,66,6
"rWBCnU-LM3IZq_xdm18PvQ",5,NA,NA,NA
"uqxrc-R7h-MMMgBrcITycw",3.5,10.5714285714286,74,7
"9OHPCG0epevEpj-H7COfUQ",4,6.75,27,4
"ESfy7oARQJaxweiARmP01Q",2.5,NA,NA,NA
"O40nlfiMpWAKgMx7bH9h6Q",3.5,15.1,75.5,5
"2706goA6nyUtHbOrPoATCw",2,24,168,7
"T45qonnG40PTVex3Ua2Q9w",3.5,12,84,7
"NdQzxU4hHk25mUoltnw4wg",4,11.7857142857143,82.5,7
"Kg00kM0jvMYKKZYrh7Yvrg",2.5,12.1428571428571,85,7
"onXIcU_eoe-9tO0K9Ocwow",3.5,NA,NA,NA
"U7W7OqdxF87uS_TB-obtvg",3.5,NA,NA,NA
"Ei4voH2C7JgCyFmABY_CfA",2.5,NA,NA,NA
"Xi94a3ODU40lSQPd54Dh8w",3.5,NA,NA,NA
"dd88S7tQtZeDce61KqcVyA",4,9,45,5
"aJwVO17rF28WPCWes9qCkA",4,8.71428571428571,61,7
"8SCLMB-jS-avkTRDeVKeqg",3,NA,NA,NA
"wtfWKqj6B_hFCb2AZhxGlA",3.5,7.42857142857143,52,7
"jY3wLSOmKcQTB3AjMHLpzQ",4.5,NA,NA,NA
"xEt6imdvYi-avmAp3norRw",5,9.8,49,5
"KUw3FH6WRpL7AEgQyPySbw",3,10.8333333333333,65,6
"Qnspfy4Id5Vyd64FDQ9nxw",3,NA,NA,NA
"-7teXSpi9nqy58WUd-8yfw",4.5,5.8,29,5
"GgjzC6Ki7i4i_RG8pPVZnw",4,13.2857142857143,93,7
"u8V4A2E_hXbZb6wPtm0AoQ",4.5,NA,NA,NA
"GEs1MLY7IbEupJjytdKyqQ",2.5,10.6666666666667,64,6
"_7nELtYw3n2DzMN8252lhQ",3.5,11,77,7
"fYqr99HXATERIGXQmjSgmw",3.5,9.85714285714286,69,7
"UPKWR2kaOne5d4AmdqdZlg",4.5,11,55,5
"UOhDVL_aIimyHAFGOa1QGA",4.5,11.6428571428571,81.5,7
"DNvlDfZ399DMTNejbT9C-A",3.5,14.3571428571429,100.5,7
"sH3zUEyNXNYzuaU9UomKqA",4,10.5,63,6
"tcOP56tZe6hlmdUHX2EH5A",4.5,9,63,7
"e7M2GgkCfDYTxdPN1LL1sQ",3.5,11.1428571428571,78,7
"AhF6P2sfrd4of3nOzdx_BQ",4.5,10.4285714285714,73,7
"ZJbYPQXVykwmjcvvIXS2EQ",4,10,60,6
"u540gB8nSBDZez-Kb76G9w",4,NA,NA,NA
"qIyj7PNUSA1B6_rOkc8nIQ",3.5,4.28571428571429,30,7
"gjSOLX7d8EmbMi86Me7s1g",3.5,12,72,6
"766an49Zcv1u6IR2jCx2SA",2,13.7142857142857,96,7
"n6_ah26nj9V6eo7PZNUQzg",4,8.5,42.5,5
"EQEjBxW64QzleZHvRYA31A",3.5,13,65,5
"H5vlbkJ_8mFI1wCGHO3apg",3,NA,NA,NA
"nzaEIvPWOL9UQhpGWy2fqA",3.5,24,168,7
"YPrFKB9D9bvhVd9LeDiJqg",2,24,168,7
"zrVScOF63r1LuZNbKr5qBg",4,NA,NA,NA
"QI7XeQ11U4D-A5uRcah5Iw",4,NA,NA,NA
"Ac3JAxptiN4wfPg-zNNCNw",3,11.4285714285714,80,7
"Een2yret0IwJUpHLwcxtRg",4.5,11.1666666666667,67,6
"nuiR_GOTnqLEYefq3HCfQA",4.5,10.8571428571429,76,7
"X88w0XrUSIKue9Vuwtqs_g",4,8.85714285714286,62,7
"NxmHbENUvV_cLRdXES1Jkg",4,8.14285714285714,57,7
"baedk40VCeup34ltsDsAHA",3.5,NA,NA,NA
"Y-c1m8-0Sa0xnYpm_bRxWw",3.5,11.7857142857143,82.5,7
"K2RRY67q6o1cDyDDCxtEVA",3.5,14,98,7
"rqKnO5RtXm4dYPIkAL815A",3.5,NA,NA,NA
"4c19YWOjPmbFUK4-V2GEvg",3.5,10,70,7
"-HLGtKB3XtyawZAuvNoQjQ",3,12.2857142857143,86,7
"1uH4zHOUSzaWFzWqsVsQlQ",3,12.7142857142857,89,7
"AV_o0cVmufE1xq8DUlX14g",3.5,16.2857142857143,114,7
"Q4k9QMbhZoyzwN7zFx0fMw",3,11,66,6
"1dhPgc7E7IzzpxjHM2LphQ",3.5,14,98,7
"DnH2DJxJPAXf0RqmaPoyig",4,10.5714285714286,74,7
"OMzoxV0d1-4THKbHKTtIlQ",3,9,63,7
"7wMB3wMbOp0gq3l6nHfOaA",3.5,10.2857142857143,72,7
"VwCtpOYiCKA5VXbKZhCSVA",3.5,5.14285714285714,36,7
"_laY6Ba-VWXCR6xg7LVtuQ",2.5,13.5714285714286,95,7
"WPlanDoQbwZGEB2CmjAU8A",4,8,48,6
"BHmWj2gagqO0_UHMvgOydw",2,NA,NA,NA
"X0JIra66e1kLDraXKa2Ajg",3.5,9.5,47.5,5
"RSAeqTx82wSZXF6ptK5fYA",4,5.14285714285714,36,7
"N9JASBwB9kWtK0_EjTa1nw",4,11.5,80.5,7
"yednPCeCKT2eQWtv5wd7Lg",3.5,9.85714285714286,69,7
"T9uRUpoontO6YX-GoM4UvA",2.5,11.6666666666667,70,6
"ENcFskQBkRciPCULZrqTzg",4,8,56,7
"DRIyvsa8LUaPNhAMmKdjOQ",3.5,12.4285714285714,87,7
"Eg4FCWK8MEbqSGoPbWMuaQ",2,NA,NA,NA
"fIB2hpMHSJEj8iCE5qbDuw",2.5,NA,NA,NA
"1FodVSAxoKqEKYQc3QHgvg",3.5,8.78571428571429,61.5,7
"M4j1x7jKQZ6Mf3Bj-j-6yg",3.5,16.5,115.5,7
"oQDUqkRer00JcB6DDRNH5A",4.5,9.42857142857143,66,7
"-syU1HD-Iw_GEH8P5l03_A",4,15.5,108.5,7
"Qmx1rFrQHpcYT6XPNgv0zQ",3,10.7142857142857,75,7
"WXd7r6Yvjxhyo1L6R3lQMA",3,15,105,7
"C3Z5nHWtpalpMJDWWqurcw",3,12.2857142857143,86,7
"WzWNhdIzNW_BRGXk74WQeg",4.5,NA,NA,NA
"Ci8mH1OTVhH-kl2Cq8-QNQ",1,NA,NA,NA
"X2wlWnV3GhJcs-Dnlxr2mQ",3.5,12.25,73.5,6
"fjtmOAoiJdMCFFzrkEJESg",3,NA,NA,NA
"qjWiqyYCiEUnmb16TlDIyQ",3.5,12,84,7
"G4odep174CH2O8nYkaDzoQ",4.5,NA,NA,NA
"AzFmvD634INCXO5mrmHThw",2.5,9,63,7
"O5MzWfMWDeEwkzNVeKdCfg",4.5,11.6428571428571,81.5,7
"2-FFfBaAN2nZhcK-GBR75w",3.5,14.1428571428571,99,7
"E768vU_Q4M1lCRDAYiN4iw",3,11.3571428571429,79.5,7
"ATnRWnNk5iwwIbwS8VmuKg",3.5,NA,NA,NA
"yc1IZG2BL4WCYBHk5noj5g",4,13.6428571428571,95.5,7
"OQvChaBImI8X5B3aai8btg",3.5,6.28571428571429,44,7
"dukZ5XrXMMu21SnGjPF4_g",4,11.5714285714286,81,7
"kgHs-woMf_rHH4fBZx6JXg",4.5,10.6666666666667,64,6
"1pSulg40hoGWWTMivqoaew",4.5,12.4285714285714,87,7
"MPbzeBX4f98CgK0ih1rLVw",4.5,9.57142857142857,67,7
"C2mqIEnUWeo1UOcW00nWtA",3.5,5.83333333333333,35,6
"UVRCa_4ZjdPNoDubKRT04Q",4.5,13.5,81,6
"15RvAvPxUBl3HmnGMJdtTQ",3.5,10.6428571428571,74.5,7
"TpLbrBsHSej6Snb6LXDYxg",4,17.5,105,6
"tuB82m4oIlKLyWeQjEF16g",4.5,11.4166666666667,68.5,6
"EhlOUjd2dh52SV_XfoORSA",3.5,10.5714285714286,74,7
"NYagmOZuL6Z_4Z1dafyXeQ",3.5,8.57142857142857,60,7
"GI1WxFbY9tJ9-ChRrwnrzg",4.5,9.4,47,5
"xrqzMU3dibafnu2brHq93g",5,9,45,5
"sGLdSwi3zKNM3c3f5Ep8jw",4.5,11.5714285714286,81,7
"zFI3KgNgBxVVZIjICzMMoA",4,5,30,6
"3B8hg3Arjhgz33SJpnK9Hw",4,3,9,3
"nmBU1vK_3pkF08guLEoUjA",4.5,7,42,6
"Leif5a7FHom7sfCx2lrzAw",4,13.4,67,5
"Y-bFPmf15jvrE8ZP9OCTgA",3.5,NA,NA,NA
"3ERjOmR67yFqaBaHuxzPGw",4.5,15,105,7
"ge52dKxkHxztn3Kg8ouxqQ",4,NA,NA,NA
"b_XIKJ2nNzksuWhfMTEehQ",3.5,11.2857142857143,79,7
"jPBL-Wl7u-k7t1LOJhlEdA",5,11.4285714285714,80,7
"3PDQyGDyNitVsFj6_dYtcA",2,NA,NA,NA
"bqCRq4gUpBk0mmMC_Dnq4A",1.5,NA,NA,NA
"pJxbs4qsbd9lVYiLLc6Eig",3,10,70,7
"o-0MUbfZAMCc-0h3zzau8A",4.5,NA,NA,NA
"HVCSprTj_USR9HxIeoffZA",4.5,11.7142857142857,82,7
"J4rAOVQ9PCgm5NP7ZD9lMQ",3,12.5714285714286,88,7
"G4tqFGRrwqQt7P_MTrhYBw",4,12.8571428571429,90,7
"r4SmPdkqIazIGPHXdPOG4Q",3.5,10,70,7
"K4kULMcPWitiKAwmk90dTA",3.5,12.7857142857143,89.5,7
"L8IxNYtrSkItLbsH7giFIQ",4,10.7142857142857,75,7
"muFJIZKZwbAfy_pEFKF_pw",4.5,4.4,22,5
"RttisSZQkaRtR7vNZTTnXw",2.5,13.0714285714286,91.5,7
"SrmRT2kc3v5VUWKS3_IFBQ",2.5,NA,NA,NA
"vSN3n35-3WPX3Ntf-X6jaA",3,8.57142857142857,60,7
"cKbPGglAjIGG6MeVy7n8XQ",4,9.5,57,6
"CS7DuVN2YkWDU7aoeFj-og",3.5,NA,NA,NA
"4tJiL2mHKO-erM6xoZji9Q",3.5,NA,NA,NA
"go623pgRx2nfIpsV4ePHXg",3.5,22.7857142857143,159.5,7
"3sIEwr4LPEruEt2q8ImypQ",2.5,NA,NA,NA
"575BoZY8tDPcfSRcdsUNLw",3,24,168,7
"YS1XX9AONq2hdBbU3T-uGw",1.5,17.5,122.5,7
"XWRhaOGnRwHk-FICdbcCfA",4,6.1,30.5,5
"9gNko6cFCMZbvy1zhJ7-Xg",4,6,36,6
"YufWhkZQPC6As55MuXTU8g",3.5,NA,NA,NA
"zzZfgEpwrpi4Ywdaj3OIuQ",5,7.5,52.5,7
"SpDSWxO4rLUCRAa3K6wC1Q",4,14.5,101.5,7
"mDmvPyRrqS1VAzYULxG3Bw",4.5,12.25,73.5,6
"KpfCj839-MPcxM8FKkW7GA",2.5,21,147,7
"beIMwKKAzii12mS6MY4XgQ",3.5,8.85714285714286,62,7
"P3-aqSPZqir35Rgs-0P94g",3.5,11.5,57.5,5
"XjwgMrBeBeOKQTYiXfRYLQ",2.5,NA,NA,NA
"9GWfMAuAOlkt4MAZ4eZjlA",5,9.83333333333333,59,6
"3RMOswDGPyri2d2OCqcLfw",4.5,7.78571428571429,54.5,7
"PN6YCsAdFHcHST9vPaxIuw",1.5,NA,NA,NA
"M-P129OlcSg_mxf8fK9ZWA",2.5,10.7857142857143,75.5,7
"BfIcrMq0Me0D7BBSYij7Fg",2.5,8,56,7
"VXUQk-aRtFh1IExLqwtMrA",3.5,11.8571428571429,83,7
"nCvRJKvJnjzrSpkK79E-5Q",2,14,98,7
"Atk1wlFBAjbxczwL0uwQVg",4.5,10.2857142857143,72,7
"0EcCWB9_VxTOoAh_1Wr_RQ",3,11.5714285714286,81,7
"SmkYLXEYhzwUZdS6TAevHg",4.5,5.8,29,5
"VUrhzdgDpFi1K6zl9VuizQ",3.5,NA,NA,NA
"hF1-dtY_oXfngC8h2mY4qg",4,9.66666666666667,58,6
"XxnJZbFBJ8BKPg0_4eJdAA",3.5,14.0833333333333,84.5,6
"E7uNwsJLwcK7C3-5KPEhbQ",4.5,11.3333333333333,68,6
"BnXUUv_s12eMbYWds5wjPQ",4,NA,NA,NA
"iDHWqYdaTd5cHjppBdg5Rw",3.5,9.6,48,5
"MkLlb2944GtK07wy9u_wbA",1.5,19.2857142857143,135,7
"i0fAxbw4h4hMQYcitrAijA",4,10,60,6
"MG5Mwc-dA34-L2LUCv43jg",5,10.2857142857143,72,7
"gCZAYkIcRjNYYRHQ9htpJQ",3.5,13.7142857142857,96,7
"BGEaHwnfv2g_KWIqYma0og",3.5,8.78571428571429,61.5,7
"6B_zRPY2tzTxcFXCl4BeGg",1,8.42857142857143,59,7
"JX4FbGhaV0EzAESPCQZGBA",3.5,NA,NA,NA
"eulL-ktjA-YlcF3vWeW7vA",1,17,119,7
"7-Wlpm30PGCBIZtH2rOlew",3,11,66,6
"lh3wksdskWTwVVWA8_xkRw",3.5,8,56,7
"v50-nvBCZNf7nCNbyUlQLw",4,7.33333333333333,44,6
"fcdPeNgNxcgYpz--01inLg",3,NA,NA,NA
"zc0I2evMOPKNuu1mlm_tsQ",3.5,13.6666666666667,82,6
"ks2q-AWMx_xD0FpVIBXRzQ",4,11,77,7
"SV8y4bp5HmgURzvUC2Rs9w",3,15.5714285714286,109,7
"eC0iLr5RxpZPmJ6NGSqijA",4,4.9,24.5,5
"3GuqcEYaF1d1WXcwOX5xPw",4,10.2857142857143,72,7
"HXO83D4b_LzkDQEQIYB_XQ",2.5,13.7857142857143,96.5,7
"FvJtjO5nuIy5erGbkJpJXw",4,10.5833333333333,63.5,6
"QF8hmN_g6n0BTlLJ0tT9Hg",4.5,10.2857142857143,72,7
"4hxptOMsA-c4XAlFBwl2Ww",3.5,15.1428571428571,106,7
"2_fqvnKSHvP_taWGlDynIQ",3,NA,NA,NA
"fPu37BiMMM8CctEzQIUHOA",4.5,10.5714285714286,74,7
"pctgz0-aQh6fdUF-vKaChA",3.5,11.3571428571429,79.5,7
"h14GmWZ8rXum9fXF__wt3w",3,13.1428571428571,92,7
"OSI6vViK4242xDCPah2PwA",4.5,12.4285714285714,87,7
"X_XFv1Ct6cznxQy9u8Yzxw",4,15,105,7
"ESzO3Av0b1_TzKOiqzbQYQ",3,13.2857142857143,93,7
"OwGCYIwyIHPMfLVOT_7-1g",4.5,9,54,6
"DTTOMeTryTbegANpF4JPsA",1,NA,NA,NA
"c98EjK4wKpKrGrdZibPq2g",3.5,10.7142857142857,75,7
"62b0uHo9uaSsoOMQFG55jg",2.5,NA,NA,NA
"LLGCa1g8owtW7xa0BbKDug",3.5,12.5714285714286,88,7
"EksV9mtXOQ7HGhPfyk5DMQ",4.5,9.85714285714286,69,7
"d_xS_AZ1uqO1XHY3V51qtA",4.5,3.91666666666667,23.5,6
"9dnFUsbz_wAI3sz4Gb50JQ",3,7.16666666666667,43,6
"JMp6kPOrnBp9HC_4SRbarg",4,11,66,6
"pZLOwjgfDmoOcZJAta7aFA",4,11,66,6
"hbYY29onGCq0yux6rFhb9w",2.5,14.5714285714286,102,7
"Vx-MY3w0uGCgxeguw9F6Tw",3.5,16.4285714285714,115,7
"akHuO-G88vpsoOQpLeKPTw",4,11.4285714285714,80,7
"RUxAdd3mmNkejoTAX2YIDw",3.5,10.6428571428571,74.5,7
"pFmuMpPANaAFQ1PGVv1FeQ",3,NA,NA,NA
"Cf0iV72DTqR0ggBje2d0sg",4.5,13.2857142857143,93,7
