,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
3073,401 Hastings St,"{'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'False'}",xcmmTXhuMx2fZF2Bt69F4w,"Belgian, Restaurants, German, French",Pittsburgh,"{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",1,40.4500419,-79.9138882,Point Brugge Café,15206,549,4.5,PA
346,1124 Park Manor Blvd,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}",of-a3UqUN5iz-ttBf0knig,"Restaurants, Pizza",Pittsburgh,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0'}",1,40.45295765,-80.16420395,"Police Station Pizza,branch1",15205,31,3.5,PA
3034,7235 Steubenville Pike,"{'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'loud'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'""}",T5CdfrZWw-uW9Y5L_sddqQ,"Restaurants, Pizza",Oakdale,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '12:0-22:0'}",0,40.4428283,-80.1862933,"Police Station Pizza,branch2",15071,9,3,PA
1351,2572 Brandt School Rd,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'RestaurantsReservations': 'True'}",mEnJaayTlrP1WYPBWNhkUg,"Restaurants, Nightlife, Pizza, Karaoke, Bars, Sports Bars",Wexford,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",1,40.6135085,-80.0893077,Pomodoro's,15090,46,4,PA
2159,3420 William Penn Hwy,,HGBmtJ-eiLok7sVZUBbIYg,"Fast Food, Food, Chicken Wings, Restaurants",Pittsburgh,,0,40.4299884,-79.8132914,"Popeyes,branch1",15235,5,1,PA
3946,107 Atwood St,"{'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'NoiseLevel': ""u'loud'"", 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1'}",GgjzC6Ki7i4i_RG8pPVZnw,"Fast Food, Restaurants",Pittsburgh,"{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}",0,40.4415876,-79.9582278,"Popeyes,branch2",15213,5,4,PA
204,3420 William Penn Hwy,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'GoodForKids': 'True', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False'}",2cfzQGANxuIGcCUrlwnV7w,"Fast Food, Chicken Wings, Restaurants, Southern",Pittsburgh,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",1,40.4299984,-79.8132711,"Popeyes Louisiana Kitchen,branch1",15235,29,2,PA
2626,2010 Wharton St,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True', 'GoodForKids': 'True'}",K-AvP-T--ZNRmyr0pU36Ng,"American (Traditional), Fast Food, Southern, Chicken Wings, Cajun/Creole, Restaurants",Pittsburgh,"{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:30'}",1,40.4303332,-79.9766859,"Popeyes Louisiana Kitchen,branch2",15203,17,3,PA
3128,1900 Lincoln Hwy,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False'}",Tnzc_72OVCdCc7KmfPOnHA,"Restaurants, Cajun/Creole, American (Traditional), Chicken Wings, Fast Food",North Versailles,"{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-23:0'}",1,40.367496,-79.779489,"Popeyes Louisiana Kitchen,branch3",15137,8,3.5,PA
3652,3616 5th Ave,"{'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'very_loud'"", 'BusinessParking': 'None', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True'}",6dDItJbFIwYCmoLZF3iTcg,"American (Traditional), Chicken Wings, Restaurants, Fast Food",Pittsburgh,"{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:30-23:0'}",1,40.4415369,-79.958418,"Popeyes Louisiana Kitchen,branch4",15213,30,2,PA
1570,4744 Liberty Ave,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'loud'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False'}",Lb17BCffIA3kLXMjA9UlgQ,"American (New), Restaurants",Pittsburgh,,0,40.4612318,-79.9484943,Poppy's Bistro and Pub,15222,7,2.5,PA
1942,136 6th St,"{'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Alcohol': ""u'full_bar'"", 'GoodForDancing': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'RestaurantsReservations': 'True', 'Caters': 'True', 'HappyHour': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'Smoking': ""u'no'"", 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}",lqHk6vmnSoTaZwMLSfq1MA,"American (Traditional), Restaurants, Cocktail Bars, Beer Bar, Nightlife, Bars, Beer Gardens, Caterers, Event Planning & Services, Food, Sandwiches, Barbeque, Smokehouse",Pittsburgh,"{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '15:0-21:0'}",1,40.44303329,-80.00246016,Pork & Beans,15222,365,4,PA
2223,5203 Interboro Ave,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False'}",OR5zHbM31BGqxbZhIT1oYw,"American (New), Restaurants, Sandwiches",Pittsburgh,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",1,40.370043,-79.9127375,Porked,15207,21,4.5,PA
1999,220 N Highland Ave,,eVfiw0hygDAz0wwrD9f_zQ,"Specialty Food, Restaurants, Mexican, Tacos, Donuts, Food, Sandwiches",Pittsburgh,"{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",1,40.462942,-79.9238279,Porked East Liberty,15206,7,5,PA
656,2 Ppg Pl,"{'HasTV': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""u'dressy'"", 'BikeParking': 'True'}",J5JzAUd2wzyArZ-qHT0A4A,"Seafood, Restaurants, Mediterranean, Turkish, Greek, Lebanese, Middle Eastern",Pittsburgh,"{'Monday': '17:0-23:0', 'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}",0,40.44021728,-80.00292191,Poros,15222,144,3.5,PA
1118,3249 Washington Pike,"{'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'Alcohol': ""'none'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'GoodForKids': 'True'}",o5EYswyzjGLLVLkMzpHv5Q,"Sandwiches, Restaurants",Bridgeville,,1,40.338395,-80.121525,Portman Farms Market,15017,12,4.5,PA
256,231 E Main St,"{'WiFi': ""u'no'"", 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'OutdoorSeating': 'True', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False'}",rHSOhNuRXJypsHKoe1ZjCg,"Pizza, Italian, Restaurants, Mediterranean, Specialty Food, Food",Carnegie,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",1,40.4088392,-80.0849234,Porto Fino Pizzaria & Gyro,15106,13,1.5,PA
3513,28 W Steuben St,"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1'}",VEusQnnMJW6e8wuiW2_H0Q,"Restaurants, Pasta Shops, Pizza, Food, Specialty Food, Sandwiches, Italian, Salad",Crafton,"{'Monday': '10:30-21:45', 'Tuesday': '10:30-21:45', 'Wednesday': '10:30-21:45', 'Thursday': '10:30-21:45', 'Friday': '10:30-22:45', 'Saturday': '10:30-22:45', 'Sunday': '12:0-21:45'}",1,40.4382419,-80.0682068,Portofino's,15205,30,3,PA
3816,3307 Saw Mill Run Blvd,"{'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'Alcohol': ""'none'"", 'NoiseLevel': ""'average'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}",kL5LI_GYZJkkP73wl0Qtlw,"Pizza, Restaurants",Pittsburgh,"{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '12:0-22:0'}",1,40.3750112,-79.9829582,Portofino's Pizza & Pasta,15227,27,2.5,PA
2628,28 Braddock Ave,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'CoatCheck': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'GoodForDancing': 'False', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2'}",xkbUCdXRQfKJ-mT3xmH8qQ,"Bars, Pizza, Sandwiches, Beer Bar, Restaurants, Italian, Nightlife",Braddock,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",1,40.40653002,-79.87446986,Portogallo Peppers N'at,15104,28,4,PA
1292,4709 Centre Ave,"{'BikeParking': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True'}",fxZOOJtT6Zau7Asmppigkg,"Event Planning & Services, Caterers, Italian, Food, Greek, Restaurants, Pizza, Food Delivery Services, Sandwiches",Pittsburgh,"{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-0:0'}",1,40.452781,-79.9493698,Potenza Pizza and Pasta,15213,36,3,PA
1229,689 Washington Rd,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}",M6MiFQqy9f2a1EI3x05pmg,"Bakeries, Food, Restaurants",Pittsburgh,,1,40.3808316,-80.0441815,"Potomac Bakery,branch1",15228,20,4,PA
